NO.;Heure;Intervalle;Température intérieure(°C);Humidité intérieure(%);Température extérieure(°C);Humidité extérieure(%);Pression relative(hpa);Pression absolue(hpa);Vitesse du vent(km/h);Rafale(km/h);Direction du vent;Point de rosée(°C);Facteur vent(°C);Précipitations dernière heure(mm);Précipitations dernières 24 h(mm);Précipitations de la semaine(mm);Précipitations du mois(mm);Précipitations totales(mm);Lumière(lux);UVI
141; 01/04/2023 11:43:43;5; 21.4;32; 29.7;14; 1010.7; 948.4; 19.4; 28.1; SW; -0.6; 28.8; 0.00; 0.00; 7.50; 0.00; 14.40; 43129.6;2
142; 01/04/2023 11:48:43;5; 21.4;30; 29.6;14; 1010.6; 948.3; 19.4; 22.0; NW; -0.7; 28.7; 0.00; 0.00; 7.50; 0.00; 14.40; 40664.6;2
143; 01/04/2023 11:53:43;5; 21.4;31; 29.4;14; 1010.8; 948.5; 19.4; 22.0; SW; -0.8; 28.4; 0.00; 0.00; 7.50; 0.00; 14.40; 37828.4;2
144; 01/04/2023 11:58:43;5; 21.4;31; 29.5;14; 1010.7; 948.4; 19.4; 23.4; W; -0.8; 28.5; 0.00; 0.00; 7.50; 0.00; 14.40; 35438.8;2
145; 01/04/2023 12:04:43;6; 21.5;31; 29.4;14; 1010.6; 948.3; 19.4; 25.6; WSW; -0.8; 28.4; 0.00; 0.00; 7.50; 0.00; 14.40; 32857.8;2
146; 01/04/2023 12:09:43;5; 21.4;30; 29.4;14; 1010.7; 948.4; 19.4; 27.0; W; -0.8; 28.4; 0.00; 0.00; 7.50; 0.00; 14.40; 32573.6;2
147; 01/04/2023 12:14:43;5; 21.5;31; 29.6;14; 1010.6; 948.3; 17.3; 22.0; SW; -0.7; 28.8; 0.00; 0.00; 7.50; 0.00; 14.40; 18363.6;1
148; 01/04/2023 12:19:43;5; 21.5;31; 28.9;14; 1010.6; 948.3; 13.3; 22.0; WSW; -1.2; 28.1; 0.00; 0.00; 7.50; 0.00; 14.40; 11148.4;1
149; 01/04/2023 12:24:43;5; 21.5;31; 28.7;14; 1010.6; 948.3; 14.8; 18.4; W; -1.4; 27.8; 0.00; 0.00; 7.50; 0.00; 14.40; 20016.6;1
150; 01/04/2023 12:29:43;5; 21.6;29; 28.7;14; 1010.7; 948.4; 17.3; 19.4; NW; -1.4; 27.6; 0.00; 0.00; 7.50; 0.00; 14.40; 9584.4;1
151; 01/04/2023 12:34:43;5; 21.6;30; 28.4;14; 1010.6; 948.3; 13.3; 20.9; SW; -1.6; 27.6; 0.00; 0.00; 7.50; 0.00; 14.40; 11490.6;1
152; 01/04/2023 12:39:43;5; 21.6;29; 28.3;14; 1010.6; 948.3; 11.2; 14.8; W; -1.7; 27.6; 0.00; 0.00; 7.50; 0.00; 14.40; 18044.6;1
153; 01/04/2023 12:44:43;5; 21.7;29; 28.3;14; 1010.5; 948.2; 19.4; 25.6; WSW; -1.7; 27.0; 0.00; 0.00; 7.50; 0.00; 14.40; 14744.4;1
154; 01/04/2023 12:49:43;5; 21.8;24; 28.1;14; 1010.7; 948.4; 15.8; 18.4; WSW; -1.9; 27.0; 0.00; 0.00; 7.50; 0.00; 14.40; 12134.4;1
155; 01/04/2023 12:54:43;5; 21.9;24; 27.9;14; 1010.6; 948.3; 22.0; 27.0; W; -2.0; 26.4; 0.00; 0.00; 7.50; 0.00; 14.40; 7668.2;1
156; 01/04/2023 12:59:43;5; 21.9;23; 27.6;14; 1010.7; 948.4; 18.4; 24.5; W; -2.3; 26.2; 0.00; 0.00; 7.50; 0.00; 14.40; 7540.9;1
157; 01/04/2023 13:04:43;5; 21.9;24; 27.3;20; 1010.8; 948.5; 19.4; 22.0; W; 2.4; 25.7; 0.00; 0.00; 7.50; 0.00; 14.40; 6348.3;1
158; 01/04/2023 13:09:43;5; 21.9;24; 27.3;20; 1010.8; 948.5; 19.4; 24.5; W; 2.4; 25.7; 0.00; 0.00; 7.50; 0.00; 14.40; 6127.2;1
159; 01/04/2023 13:14:43;5; 21.9;24; 27.1;20; 1010.9; 948.6; 13.3; 17.3; SW; 2.2; 26.0; 0.00; 0.00; 7.50; 0.00; 14.40; 4204.3;1
160; 01/04/2023 13:19:43;5; 21.9;24; 27.0;20; 1010.9; 948.6; 13.3; 17.3; W; 2.2; 25.9; 0.00; 0.00; 7.50; 0.00; 14.40; 3621.4;1
161; 01/04/2023 13:24:43;5; 21.9;25; 26.8;20; 1010.7; 948.4; 11.2; 13.3; W; 2.0; 25.9; 0.00; 0.00; 7.50; 0.00; 14.40; 3132.3;0
162; 01/04/2023 13:29:43;5; 21.8;26; 26.7;20; 1010.8; 948.5; 13.3; 19.4; WNW; 1.9; 25.5; 0.00; 0.00; 7.50; 0.00; 14.40; 2261.3;0
163; 01/04/2023 13:34:43;5; 21.8;25; 26.6;20; 1010.9; 948.6; 20.9; 27.0; W; 1.8; 24.7; 0.00; 0.00; 7.50; 0.00; 14.40; 1439.6;0
164; 01/04/2023 13:39:43;5; 21.8;25; 26.5;20; 1010.8; 948.5; 19.4; 24.5; W; 1.7; 24.7; 0.00; 0.00; 7.50; 0.00; 14.40; 678.3;0
165; 01/04/2023 13:44:43;5; 21.8;25; 26.3;20; 1010.7; 948.4; 15.8; 22.0; W; 1.6; 24.8; 0.00; 0.00; 7.50; 0.00; 14.40; 108.8;0
166; 01/04/2023 13:49:43;5; 21.8;25; 26.2;20; 1010.7; 948.4; 18.4; 22.0; WSW; 1.5; 24.4; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
167; 01/04/2023 13:54:43;5; 21.8;25; 26.0;20; 1010.9; 948.6; 18.4; 22.0; W; 1.3; 24.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
168; 01/04/2023 13:59:43;5; 21.8;25; 26.0;20; 1010.8; 948.5; 14.8; 19.4; W; 1.3; 24.5; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
169; 01/04/2023 14:04:43;5; 21.8;25; 25.8;20; 1010.9; 948.6; 15.8; 24.5; SW; 1.2; 24.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
170; 01/04/2023 14:09:43;5; 21.8;26; 25.8;20; 1011.0; 948.7; 22.0; 31.7; WSW; 1.2; 23.6; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
171; 01/04/2023 14:14:43;5; 21.8;25; 25.6;20; 1011.3; 949.0; 15.8; 19.4; SW; 1.0; 23.9; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
172; 01/04/2023 14:19:43;5; 21.8;25; 25.4;20; 1011.4; 949.1; 14.8; 22.0; W; 0.8; 23.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
173; 01/04/2023 14:24:43;5; 21.8;25; 25.3;20; 1011.4; 949.1; 15.8; 20.9; WSW; 0.8; 23.6; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
174; 01/04/2023 14:29:43;5; 21.8;26; 25.1;20; 1011.3; 949.0; 9.7; 13.3; W; 0.6; 24.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
175; 01/04/2023 14:34:43;5; 21.8;26; 24.9;20; 1011.5; 949.2; 14.8; 20.9; NW; 0.4; 23.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
176; 01/04/2023 14:39:43;5; 21.8;26; 24.7;20; 1011.5; 949.2; 9.7; 12.2; W; 0.3; 23.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
177; 01/04/2023 14:44:43;5; 21.8;26; 24.4;20; 1011.4; 949.1; 11.2; 13.3; NW; 0.0; 23.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
178; 01/04/2023 14:49:43;5; 21.8;26; 24.4;20; 1011.5; 949.2; 11.2; 14.8; W; 0.0; 23.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
179; 01/04/2023 14:54:43;5; 21.7;26; 24.7;20; 1011.5; 949.2; 14.8; 20.9; WNW; 0.3; 23.0; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
180; 01/04/2023 14:59:43;5; 21.7;27; 24.7;20; 1011.5; 949.2; 11.2; 14.8; NW; 0.3; 23.5; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
181; 01/04/2023 15:04:43;5; 21.7;30; 24.6;20; 1011.6; 949.3; 13.3; 19.4; W; 0.2; 23.1; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
182; 01/04/2023 15:09:43;5; 21.7;30; 24.7;20; 1011.7; 949.4; 9.7; 13.3; W; 0.3; 23.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
183; 01/04/2023 15:14:43;5; 21.7;30; 24.5;20; 1012.0; 949.7; 7.2; 8.6; W; 0.1; 24.1; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
184; 01/04/2023 15:19:43;5; 21.7;30; 24.3;20; 1012.3; 950.0; 8.6; 11.2; NNW; -0.1; 23.5; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
185; 01/04/2023 15:24:43;5; 21.7;30; 24.0;20; 1012.5; 950.2; 8.6; 9.7; N; -0.3; 23.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
186; 01/04/2023 15:29:43;5; 21.7;28; 23.7;20; 1012.7; 950.4; 3.6; 7.2; NW; -0.6; 23.7; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
187; 01/04/2023 15:34:43;5; 21.7;27; 23.5;21; 1012.5; 950.2; 5.0; 8.6; W; -0.1; 23.5; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
188; 01/04/2023 15:39:43;5; 21.7;28; 23.3;21; 1012.7; 950.4; 9.7; 13.3; N; -0.2; 22.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
189; 01/04/2023 15:44:43;5; 21.6;28; 23.1;22; 1012.8; 950.5; 5.0; 7.2; NW; 0.2; 23.1; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
190; 01/04/2023 15:49:43;5; 21.7;28; 23.1;23; 1012.9; 950.6; 13.3; 14.8; N; 0.9; 21.3; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
191; 01/04/2023 15:54:43;5; 21.6;28; 22.9;23; 1013.0; 950.7; 8.6; 11.2; N; 0.7; 22.0; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
192; 01/04/2023 15:59:43;5; 21.5;28; 22.5;23; 1013.0; 950.7; 9.7; 12.2; N; 0.4; 21.3; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
193; 01/04/2023 16:04:43;5; 21.5;29; 22.2;27; 1013.0; 950.7; 6.1; 7.2; N; 2.3; 22.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
194; 01/04/2023 16:09:43;5; 21.5;30; 22.2;27; 1013.2; 950.9; 5.0; 6.1; N; 2.3; 22.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
195; 01/04/2023 16:14:43;5; 21.5;29; 22.0;26; 1013.1; 950.8; 3.6; 5.0; SW; 1.6; 22.0; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
196; 01/04/2023 16:19:43;5; 21.5;30; 22.0;26; 1013.2; 950.9; 1.1; 3.6; NW; 1.6; 22.0; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
197; 01/04/2023 16:24:43;5; 21.5;29; 21.7;26; 1013.2; 950.9; 0.0; 0.0; NW; 1.4; 21.7; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
198; 01/04/2023 16:29:43;5; 21.4;30; 21.3;27; 1013.2; 950.9; 1.1; 2.5; S; 1.6; 21.3; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
199; 01/04/2023 16:34:43;5; 21.4;29; 21.0;27; 1013.3; 951.0; 0.0; 0.0; S; 1.3; 21.0; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
200; 01/04/2023 16:39:43;5; 21.4;29; 20.8;28; 1013.3; 951.0; 0.0; 0.0; SW; 1.6; 20.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
201; 01/04/2023 16:44:43;5; 21.4;29; 20.4;30; 1013.1; 950.8; 0.0; 0.0; SW; 2.3; 20.4; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
202; 01/04/2023 16:49:43;5; 21.4;31; 20.0;30; 1013.1; 950.8; 0.0; 0.0; W; 1.9; 20.0; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
203; 01/04/2023 16:54:43;5; 21.4;31; 19.6;30; 1013.1; 950.8; 0.0; 0.0; S; 1.6; 19.6; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
204; 01/04/2023 16:59:43;5; 21.4;31; 19.4;30; 1013.1; 950.8; 0.0; 0.0; N; 1.4; 19.4; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
205; 01/04/2023 17:04:43;5; 21.2;31; 19.1;30; 1013.1; 950.8; 0.0; 0.0; NW; 1.1; 19.1; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
206; 01/04/2023 17:09:43;5; 21.1;30; 18.6;30; 1013.0; 950.7; 0.0; 0.0; SW; 0.7; 18.6; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
207; 01/04/2023 17:14:43;5; 21.2;31; 18.4;31; 1013.0; 950.7; 0.0; 0.0; SW; 1.0; 18.4; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
208; 01/04/2023 17:19:43;5; 21.1;32; 18.1;31; 1013.0; 950.7; 0.0; 0.0; SW; 0.7; 18.1; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
209; 01/04/2023 17:24:43;5; 21.0;31; 17.9;32; 1013.2; 950.9; 0.0; 1.1; W; 1.0; 17.9; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
210; 01/04/2023 17:29:43;5; 21.0;32; 17.6;31; 1013.2; 950.9; 1.1; 2.5; W; 0.3; 17.6; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
211; 01/04/2023 17:34:43;5; 21.0;32; 17.4;34; 1013.1; 950.8; 0.0; 0.0; W; 1.4; 17.4; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
212; 01/04/2023 17:39:43;5; 20.9;32; 17.2;34; 1013.2; 950.9; 0.0; 0.0; W; 1.2; 17.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
213; 01/04/2023 17:44:43;5; 20.9;32; 17.1;35; 1013.1; 950.8; 0.0; 0.0; W; 1.5; 17.1; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
214; 01/04/2023 17:49:43;5; 20.9;31; 16.8;35; 1013.1; 950.8; 0.0; 0.0; NW; 1.3; 16.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
215; 01/04/2023 17:54:43;5; 20.8;31; 16.5;35; 1013.0; 950.7; 0.0; 0.0; SW; 1.0; 16.5; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
216; 01/04/2023 17:59:43;5; 20.7;31; 16.3;35; 1013.0; 950.7; 0.0; 0.0; W; 0.8; 16.3; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
217; 01/04/2023 18:04:43;5; 20.7;31; 16.1;37; 1012.9; 950.6; 0.0; 0.0; SW; 1.4; 16.1; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
218; 01/04/2023 18:09:43;5; 20.7;33; 16.1;37; 1012.8; 950.5; 0.0; 0.0; SW; 1.4; 16.1; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
219; 01/04/2023 18:14:43;5; 20.7;33; 15.9;38; 1012.8; 950.5; 0.0; 0.0; W; 1.6; 15.9; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
220; 01/04/2023 18:19:43;5; 20.6;32; 15.8;38; 1012.9; 950.6; 0.0; 0.0; SW; 1.5; 15.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
221; 01/04/2023 18:24:43;5; 20.6;32; 15.6;38; 1012.8; 950.5; 0.0; 0.0; W; 1.3; 15.6; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
222; 01/04/2023 18:29:43;5; 20.4;32; 15.4;40; 1012.7; 950.4; 0.0; 0.0; SW; 1.9; 15.4; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
223; 01/04/2023 18:34:43;5; 20.4;32; 15.4;40; 1012.9; 950.6; 0.0; 0.0; SW; 1.9; 15.4; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
224; 01/04/2023 18:39:43;5; 20.4;32; 15.3;40; 1012.8; 950.5; 2.5; 2.5; NW; 1.8; 15.3; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
225; 01/04/2023 18:44:43;5; 20.3;32; 15.2;41; 1012.8; 950.5; 2.5; 3.6; N; 2.1; 15.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
226; 01/04/2023 18:49:43;5; 20.2;32; 15.3;41; 1012.8; 950.5; 1.1; 3.6; SW; 2.1; 15.3; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
227; 01/04/2023 18:54:43;5; 20.2;32; 15.4;41; 1012.7; 950.4; 2.5; 3.6; NE; 2.2; 15.4; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
228; 01/04/2023 18:59:43;5; 20.7;32; 15.3;41; 1012.6; 950.3; 1.1; 2.5; W; 2.1; 15.3; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
229; 01/04/2023 19:04:43;5; 20.1;32; 15.3;41; 1012.6; 950.3; 1.1; 2.5; N; 2.1; 15.3; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
230; 01/04/2023 19:09:43;5; 20.1;32; 15.3;41; 1012.6; 950.3; 0.0; 1.1; SW; 2.1; 15.3; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
231; 01/04/2023 19:14:43;5; 20.1;32; 15.3;41; 1012.7; 950.4; 2.5; 3.6; SW; 2.1; 15.3; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
232; 01/04/2023 19:19:43;5; 19.9;35; 15.2;41; 1012.8; 950.5; 1.1; 3.6; SW; 2.1; 15.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
233; 01/04/2023 19:24:43;5; 19.9;34; 14.9;41; 1012.8; 950.5; 2.5; 3.6; W; 1.8; 14.9; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
234; 01/04/2023 19:29:43;5; 19.9;34; 14.5;41; 1012.8; 950.5; 0.0; 0.0; NW; 1.4; 14.5; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
235; 01/04/2023 19:34:43;5; 19.9;33; 14.2;41; 1012.8; 950.5; 1.1; 2.5; WNW; 1.2; 14.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
236; 01/04/2023 19:39:43;5; 19.8;33; 13.9;41; 1012.9; 950.6; 0.0; 0.0; W; 0.9; 13.9; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
237; 01/04/2023 19:44:43;5; 19.8;33; 13.7;42; 1012.8; 950.5; 0.0; 0.0; SW; 1.0; 13.7; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
238; 01/04/2023 19:49:43;5; 19.8;33; 13.7;43; 1012.8; 950.5; 2.5; 3.6; W; 1.4; 13.7; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
239; 01/04/2023 19:54:43;5; 19.7;33; 13.8;42; 1012.7; 950.4; 1.1; 3.6; NW; 1.1; 13.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
240; 01/04/2023 19:59:43;5; 19.7;33; 13.8;42; 1012.8; 950.5; 1.1; 2.5; WSW; 1.1; 13.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
241; 01/04/2023 20:04:43;5; 19.6;33; 13.8;42; 1012.7; 950.4; 2.5; 5.0; W; 1.1; 13.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
242; 01/04/2023 20:09:43;5; 19.5;33; 13.8;42; 1012.7; 950.4; 1.1; 3.6; NW; 1.1; 13.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
243; 01/04/2023 20:14:43;5; 19.5;33; 13.6;43; 1012.5; 950.2; 3.6; 5.0; NW; 1.3; 13.6; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
244; 01/04/2023 20:19:43;5; 19.4;33; 13.9;43; 1012.8; 950.5; 2.5; 3.6; N; 1.5; 13.9; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
245; 01/04/2023 20:24:43;5; 19.4;33; 14.2;43; 1012.7; 950.4; 2.5; 3.6; SE; 1.8; 14.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
246; 01/04/2023 20:29:43;5; 19.3;33; 14.5;42; 1012.6; 950.3; 2.5; 3.6; W; 1.8; 14.5; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
247; 01/04/2023 20:34:43;5; 19.2;33; 14.2;42; 1012.5; 950.2; 3.6; 5.0; SW; 1.5; 14.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
248; 01/04/2023 20:39:43;5; 19.2;33; 14.1;43; 1012.6; 950.3; 1.1; 3.6; NW; 1.7; 14.1; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
249; 01/04/2023 20:44:43;5; 19.1;35; 15.2;44; 1012.5; 950.2; 7.2; 8.6; N; 3.0; 14.3; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
250; 01/04/2023 20:49:43;5; 19.1;35; 16.4;42; 1012.6; 950.3; 8.6; 12.2; NW; 3.5; 15.0; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
251; 01/04/2023 20:54:43;5; 19.0;35; 16.7;41; 1012.5; 950.2; 11.2; 14.8; N; 3.4; 14.4; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
252; 01/04/2023 20:59:43;5; 19.0;35; 16.5;40; 1012.4; 950.1; 12.2; 14.8; N; 2.9; 13.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
253; 01/04/2023 21:04:43;5; 18.9;34; 16.4;40; 1012.5; 950.2; 11.2; 13.3; N; 2.8; 14.0; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
254; 01/04/2023 21:09:43;5; 18.9;34; 16.5;40; 1012.4; 950.1; 11.2; 12.2; N; 2.9; 14.1; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
255; 01/04/2023 21:14:43;5; 18.9;34; 16.6;40; 1012.3; 950.0; 11.2; 13.3; N; 3.0; 14.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
256; 01/04/2023 21:19:43;5; 18.8;34; 16.6;40; 1012.3; 950.0; 9.7; 12.2; N; 3.0; 14.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
257; 01/04/2023 21:24:43;5; 18.8;34; 16.5;40; 1012.3; 950.0; 5.0; 7.2; N; 2.9; 16.5; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
258; 01/04/2023 21:29:43;5; 18.8;36; 16.4;40; 1012.4; 950.1; 5.0; 7.2; NW; 2.8; 16.4; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
259; 01/04/2023 21:34:43;5; 18.8;36; 16.2;40; 1012.4; 950.1; 5.0; 7.2; N; 2.6; 16.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
260; 01/04/2023 21:39:43;5; 18.7;36; 16.1;40; 1012.2; 949.9; 2.5; 5.0; N; 2.5; 16.1; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
261; 01/04/2023 21:44:43;5; 18.7;36; 16.0;40; 1012.1; 949.8; 1.1; 2.5; NNW; 2.4; 16.0; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
262; 01/04/2023 21:49:43;5; 18.7;34; 15.8;41; 1012.0; 949.7; 3.6; 5.0; NW; 2.6; 15.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
263; 01/04/2023 21:54:43;5; 18.7;34; 15.7;41; 1012.0; 949.7; 7.2; 11.2; N; 2.5; 14.9; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
264; 01/04/2023 21:59:43;5; 18.7;34; 15.8;41; 1011.9; 949.6; 7.2; 9.7; N; 2.6; 15.0; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
265; 01/04/2023 22:04:43;5; 18.6;34; 15.7;41; 1012.0; 949.7; 8.6; 9.7; N; 2.5; 14.2; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
266; 01/04/2023 22:09:43;5; 18.5;34; 15.6;41; 1011.9; 949.6; 7.2; 8.6; N; 2.4; 14.7; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
267; 01/04/2023 22:14:43;5; 18.5;34; 15.8;41; 1012.0; 949.7; 7.2; 8.6; N; 2.6; 15.0; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
268; 01/04/2023 22:19:43;5; 18.5;35; 15.7;41; 1011.9; 949.6; 2.5; 3.6; NW; 2.5; 15.7; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
269; 01/04/2023 22:24:43;5; 18.5;34; 15.5;41; 1011.8; 949.5; 2.5; 3.6; WSW; 2.3; 15.5; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
270; 01/04/2023 22:29:43;5; 18.4;34; 14.8;41; 1011.7; 949.4; 2.5; 3.6; NW; 1.7; 14.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
271; 01/04/2023 22:34:43;5; 18.3;34; 14.3;41; 1011.8; 949.5; 2.5; 3.6; W; 1.2; 14.3; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
272; 01/04/2023 22:39:43;5; 18.3;36; 14.0;42; 1011.7; 949.4; 3.6; 5.0; NW; 1.3; 14.0; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
273; 01/04/2023 22:44:43;5; 18.3;35; 13.9;42; 1011.8; 949.5; 1.1; 2.5; W; 1.2; 13.9; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
274; 01/04/2023 22:49:43;5; 18.3;35; 13.8;42; 1011.7; 949.4; 5.0; 6.1; W; 1.1; 13.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
275; 01/04/2023 22:54:43;5; 18.2;34; 13.8;42; 1011.6; 949.3; 5.0; 6.1; NNW; 1.1; 13.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
276; 01/04/2023 22:59:43;5; 18.2;34; 14.1;43; 1011.6; 949.3; 5.0; 6.1; NW; 1.7; 14.1; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
277; 01/04/2023 23:04:43;5; 18.2;34; 14.4;42; 1011.5; 949.2; 3.6; 5.0; NNW; 1.7; 14.4; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
278; 01/04/2023 23:09:43;5; 18.1;34; 14.6;42; 1011.7; 949.4; 1.1; 3.6; WNW; 1.8; 14.6; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
279; 01/04/2023 23:14:43;5; 18.0;36; 14.6;42; 1011.4; 949.1; 5.0; 6.1; WSW; 1.8; 14.6; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
280; 01/04/2023 23:19:43;5; 18.0;36; 13.8;42; 1011.6; 949.3; 3.6; 5.0; W; 1.1; 13.8; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
281; 01/04/2023 23:24:43;5; 18.6;35; 13.5;43; 1011.5; 949.2; 3.6; 6.1; W; 1.2; 13.5; 0.00; 0.00; 7.50; 0.00; 14.40; 0.0;0
